work_year,country,region,experience_level,job_title,salary_in_usd,employee_residence,company_location,company_size,years_of_experience
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,131752,GB,GB,M,3
2022,Argentina,Americas,SE,Analytics Engineer,48000,AR,US,S,7
2022,United States of America,Americas,EX,Data Science Manager,260500,US,US,M,10
2022,United States of America,Americas,EX,Data Science Manager,175100,US,US,M,10
2022,United States of America,Americas,SE,Data Engineer,210000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,100000,US,US,M,8
2022,United States of America,Americas,EN,Data Analyst,55000,US,US,S,2
2022,United States of America,Americas,MI,Data Analyst,130000,US,US,M,5
2022,France,Europe,SE,Applied Machine Learning Scientist,77119,FR,GB,L,6
2022,Belgium,Europe,EN,Data Scientist,52008,BE,BE,S,1
2022,India,Asia,MI,Applied Machine Learning Scientist,30523,IN,IN,S,4
2022,United States of America,Americas,SE,Data Engineer,206699,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,99100,US,US,M,8
2022,United States of America,Americas,MI,Analytics Engineer,200000,US,US,M,5
2022,United States of America,Americas,MI,Analytics Engineer,54000,US,US,M,3
2022,United States of America,Americas,SE,Data Engineer,250000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,63000,US,US,M,8
2022,United States of America,Americas,SE,Data Architect,250000,US,US,M,6
2022,United States of America,Americas,SE,Data Architect,63000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,250000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,63000,US,US,M,6
2022,United States of America,Americas,EN,Analytics Engineer,130000,US,US,L,2
2022,United States of America,Americas,SE,Data Engineer,100000,US,US,L,8
2022,United States of America,Americas,SE,Data Engineer,80000,US,US,L,8
2022,United States of America,Americas,SE,Data Scientist,160000,US,US,L,7
2022,United States of America,Americas,SE,Data Scientist,100000,US,US,L,8
2022,United States of America,Americas,SE,Data Specialist,221300,US,US,L,6
2022,United States of America,Americas,SE,Data Specialist,148700,US,US,L,6
2022,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Machine Learning Engineer,30000,GB,GB,L,2
2022,France,Europe,EN,Data Analyst,28368,FR,FR,M,2
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,91118,GB,GB,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,61566,GB,GB,M,3
2022,Germany,Europe,MI,Data Scientist,60938,DE,DE,S,5
2022,United States of America,Americas,SE,Data Science Manager,249260,US,US,M,7
2022,United States of America,Americas,SE,Data Science Manager,185400,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,170000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,130000,US,US,M,8
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,80036,GB,GB,M,5
2022,United States of America,Americas,SE,Data Analyst,128875,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,93700,US,US,M,8
2022,United States of America,Americas,SE,Machine Learning Engineer,180000,US,US,M,8
2022,United States of America,Americas,SE,Machine Learning Engineer,100000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,136260,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,109280,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,160000,US,US,L,7
2022,United States of America,Americas,SE,Data Scientist,92000,US,US,L,6
2022,United States of America,Americas,SE,Data Engineer,200000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,135446,GB,GB,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,104663,GB,GB,M,3
2022,United States of America,Americas,SE,Data Analyst,117000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,99450,US,US,M,6
2022,United States of America,Americas,EN,Data Engineer,129000,US,US,L,2
2022,United States of America,Americas,EN,Data Engineer,86000,US,US,L,1
2020,India,Asia,EN,Data Engineer,13493,IN,IN,L,2
2020,India,Asia,EN,Data Engineer,13493,IN,IN,L,1
2022,United States of America,Americas,SE,Data Scientist,160000,US,US,L,8
2022,United States of America,Americas,SE,Data Scientist,119300,US,US,L,8
2022,United States of America,Americas,SE,Business Data Analyst,100000,US,US,L,6
2022,Türkiye,Asia,MI,Data Scientist,25000,TR,TR,M,3
2022,Singapore,Asia,MI,Data Analyst,65257,SG,SG,M,4
2022,United States of America,Americas,MI,AI Scientist,200000,US,US,M,5
2022,United States of America,Americas,EN,Machine Learning Developer,180000,US,US,L,2
2022,United States of America,Americas,MI,Data Scientist,153000,US,US,L,5
2022,United States of America,Americas,SE,Data Engineer,210000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,100000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,150075,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,110925,US,US,M,7
2022,Egypt,Africa,MI,Machine Learning Scientist,22800,EG,EG,M,3
2022,United States of America,Americas,SE,Data Scientist,160000,US,US,L,6
2022,United States of America,Americas,SE,Data Scientist,92000,US,US,L,7
2022,United States of America,Americas,SE,Machine Learning Engineer,202900,US,US,L,6
2022,United States of America,Americas,SE,Machine Learning Engineer,131300,US,US,L,7
2020,Portugal,Europe,EN,Data Analyst,22809,PT,PT,M,1
2022,Indonesia,Asia,EN,Data Analyst,15000,ID,ID,L,2
2022,United States of America,Americas,SE,Data Engineer,175000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,135000,US,US,M,6
2022,Australia,Oceania,SE,Data Science Manager,133766,AU,AU,L,7
2022,United States of America,Americas,EN,Machine Learning Engineer,83000,US,US,L,2
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,92350,GB,GB,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,67723,GB,GB,M,5
2022,United States of America,Americas,SE,Data Scientist,186000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,148800,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,112900,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,90320,US,US,M,6
2022,United States of America,Americas,SE,ML Engineer,240000,US,US,M,7
2022,United States of America,Americas,SE,ML Engineer,160000,US,US,M,7
2022,United States of America,Americas,SE,Data Science Manager,300000,US,US,M,8
2022,United States of America,Americas,SE,Data Science Manager,200000,US,US,M,8
2022,Germany,Europe,MI,Data Engineer,65666,DE,DE,S,4
2022,India,Asia,MI,AI Scientist,200000,IN,US,L,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Machine Learning Engineer,116976,GB,GB,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Machine Learning Engineer,92350,GB,GB,M,3
2022,United States of America,Americas,MI,AI Scientist,120000,US,US,M,3
2022,United States of America,Americas,SE,Data Analyst,112900,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,90320,US,US,M,6
2022,United States of America,Americas,SE,Data Analytics Manager,145000,US,US,M,8
2022,United States of America,Americas,SE,Data Analytics Manager,105400,US,US,M,6
2020,Germany,Europe,EN,Data Scientist,49268,DE,DE,S,2
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,110820,GB,GB,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,92350,GB,GB,M,4
2022,United States of America,Americas,SE,Data Scientist,215300,US,US,L,8
2022,United States of America,Americas,SE,Data Scientist,158200,US,US,L,8
2022,United States of America,Americas,SE,Data Engineer,209100,US,US,L,6
2022,United States of America,Americas,SE,Data Engineer,154600,US,US,L,7
2022,United States of America,Americas,SE,Data Analyst,115934,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,81666,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,175000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,155000,US,US,M,7
2022,France,Europe,MI,Machine Learning Engineer,84053,FR,DE,M,4
2022,United States of America,Americas,SE,Data Analyst,164000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,132000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,170000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,123000,US,US,M,6
2022,United States of America,Americas,SE,Machine Learning Engineer,189650,US,US,M,7
2022,United States of America,Americas,SE,Machine Learning Engineer,164996,US,US,M,6
2022,Greece,Europe,MI,ETL Developer,52533,GR,GR,M,4
2022,Greece,Europe,MI,ETL Developer,52533,GR,GR,M,5
2022,Canada,Americas,EX,Lead Data Engineer,115222,CA,CA,S,10
2022,United States of America,Americas,SE,Data Engineer,165400,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,132320,US,US,M,8
2022,United States of America,Americas,SE,Data Architect,208775,US,US,M,7
2022,United States of America,Americas,SE,Data Architect,147800,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,136994,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,101570,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,128875,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,93700,US,US,M,8
2022,India,Asia,EX,Head of Machine Learning,76309,IN,IN,L,10
2022,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Machine Learning Engineer,35093,GB,GB,L,2
2022,United States of America,Americas,SE,Data Engineer,183600,US,US,L,8
2022,United States of America,Americas,SE,Data Engineer,100800,US,US,L,8
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Analyst,49253,GB,GB,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Analyst,36940,GB,GB,M,4
2022,Spain,Europe,MI,Data Analyst,42026,ES,ES,M,5
2022,Spain,Europe,MI,Data Analyst,31520,ES,ES,M,5
2022,Spain,Europe,MI,Data Engineer,84053,ES,ES,M,3
2022,Spain,Europe,MI,Data Engineer,73546,ES,ES,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,98506,GB,GB,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,86193,GB,GB,M,3
2022,Greece,Europe,MI,Data Engineer,84053,GR,GR,M,4
2022,Greece,Europe,MI,Data Engineer,73546,GR,GR,M,5
2022,United States of America,Americas,SE,Machine Learning Engineer,189650,US,US,M,6
2022,United States of America,Americas,SE,Machine Learning Engineer,164996,US,US,M,7
2022,Greece,Europe,MI,Data Analyst,42026,GR,GR,M,4
2022,Greece,Europe,MI,Data Analyst,31520,GR,GR,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,92350,GB,GB,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,73880,GB,GB,M,5
2022,United States of America,Americas,SE,Data Scientist,215300,US,US,L,8
2022,United States of America,Americas,SE,Data Scientist,140400,US,US,L,8
2022,Spain,Europe,MI,Data Engineer,63040,ES,ES,M,4
2022,Spain,Europe,MI,Data Engineer,47280,ES,ES,M,4
2022,United States of America,Americas,SE,Data Scientist,260000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,180000,US,US,M,6
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,67723,GB,GB,M,5
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,43096,GB,GB,M,4
2022,Greece,Europe,MI,Data Engineer,63040,GR,GR,M,5
2022,Greece,Europe,MI,Data Engineer,47280,GR,GR,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,73880,GB,GB,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,55410,GB,GB,M,4
2021,Italy,Europe,MI,Machine Learning Engineer,51064,IT,IT,L,4
2022,Argentina,Americas,SE,Data Science Engineer,60000,AR,MX,L,7
2022,United States of America,Americas,MI,Data Engineer,82900,US,US,M,3
2022,United States of America,Americas,MI,Data Engineer,63900,US,US,M,3
2022,United States of America,Americas,MI,Machine Learning Scientist,160000,US,US,L,4
2022,United States of America,Americas,MI,Machine Learning Scientist,112300,US,US,L,3
2022,United States of America,Americas,MI,Data Science Manager,241000,US,US,M,3
2022,United States of America,Americas,MI,Data Science Manager,159000,US,US,M,3
2022,United States of America,Americas,SE,Data Scientist,180000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,80000,US,US,M,6
2022,United States of America,Americas,MI,Data Analyst,58000,US,US,S,3
2022,United States of America,Americas,MI,Data Analyst,58000,US,US,S,5
2022,United States of America,Americas,SE,Data Engineer,136000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,108800,US,US,M,8
2022,United States of America,Americas,EX,Data Engineer,242000,US,US,M,9
2022,United States of America,Americas,EX,Data Engineer,200000,US,US,M,9
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,61566,GB,GB,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,36940,GB,GB,M,5
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,73880,GB,GB,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,49253,GB,GB,M,4
2022,United States of America,Americas,SE,Data Scientist,165220,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,120160,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,124190,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,90320,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,181940,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,132320,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,220110,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,160080,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,180000,US,US,L,7
2022,United States of America,Americas,SE,Data Scientist,120000,US,US,L,6
2022,United States of America,Americas,MI,Data Analyst,126500,US,US,M,3
2022,United States of America,Americas,MI,Data Analyst,106260,US,US,M,4
2022,United States of America,Americas,SE,Data Analyst,116000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,99000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,155000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,120600,US,US,M,7
2022,United States of America,Americas,MI,Data Scientist,130000,US,US,M,3
2022,United States of America,Americas,MI,Data Scientist,90000,US,US,M,3
2022,United States of America,Americas,MI,Data Engineer,170000,US,US,M,3
2022,United States of America,Americas,MI,Data Engineer,150000,US,US,M,4
2022,United States of America,Americas,SE,Data Analyst,102100,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,84900,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,136620,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,99360,US,US,M,8
2022,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Scientist,110820,GB,GB,M,7
2022,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Scientist,98506,GB,GB,M,8
2022,United States of America,Americas,SE,Data Scientist,146000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,123000,US,US,M,8
2022,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Data Engineer,49253,GB,GB,M,1
2022,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Data Engineer,43096,GB,GB,M,1
2022,United States of America,Americas,EX,Data Analyst,130000,US,US,M,9
2022,United States of America,Americas,EX,Data Analyst,110000,US,US,M,9
2022,United States of America,Americas,SE,Data Analyst,170000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,135000,US,US,M,7
2022,United States of America,Americas,SE,Data Science Manager,161342,US,US,M,6
2022,United States of America,Americas,SE,Data Science Manager,137141,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,167000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,123000,US,US,M,6
2022,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Engineer,73880,GB,GB,M,8
2022,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Engineer,61566,GB,GB,M,7
2022,United States of America,Americas,SE,Data Scientist,211500,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,138600,US,US,M,6
2022,Canada,Americas,SE,Data Architect,192400,CA,CA,M,7
2022,Canada,Americas,SE,Data Architect,90700,CA,CA,M,8
2022,Canada,Americas,SE,Data Analyst,130000,CA,CA,M,6
2022,Canada,Americas,SE,Data Analyst,61300,CA,CA,M,6
2022,Canada,Americas,SE,Data Analyst,130000,CA,CA,M,8
2022,Canada,Americas,SE,Data Analyst,61300,CA,CA,M,8
2022,United States of America,Americas,SE,Data Engineer,160000,US,US,L,8
2022,United States of America,Americas,SE,Data Engineer,113000,US,US,L,7
2022,United States of America,Americas,SE,Data Scientist,150000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,95550,US,US,M,7
2022,United States of America,Americas,MI,Data Analyst,167000,US,US,M,4
2022,United States of America,Americas,MI,Data Analyst,115500,US,US,M,5
2022,United States of America,Americas,SE,Data Analyst,112900,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,90320,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,112900,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,90320,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,165400,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,132320,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,243900,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,156600,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,136600,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,109280,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,128875,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,93700,US,US,M,6
2022,United States of America,Americas,EX,Head of Data Science,224000,US,US,M,10
2022,United States of America,Americas,EX,Head of Data Science,167875,US,US,M,10
2022,United States of America,Americas,EX,Analytics Engineer,175000,US,US,M,9
2022,United States of America,Americas,EX,Analytics Engineer,135000,US,US,M,10
2022,United States of America,Americas,SE,Data Engineer,209100,US,US,L,7
2022,United States of America,Americas,SE,Data Engineer,154600,US,US,L,8
2022,United States of America,Americas,SE,Data Engineer,180000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,205300,US,US,L,7
2022,United States of America,Americas,SE,Data Scientist,140400,US,US,L,7
2022,United States of America,Americas,SE,Data Scientist,176000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,144000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,200100,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,160000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,70500,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,54000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,205300,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,140400,US,US,M,7
2022,United States of America,Americas,SE,Analytics Engineer,205300,US,US,M,6
2022,United States of America,Americas,SE,Analytics Engineer,184700,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,175100,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,140250,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,116150,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,99050,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,145000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,130000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,112900,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,90320,US,US,M,8
2022,Canada,Americas,MI,Data Analyst,85000,CA,CA,M,3
2022,Canada,Americas,MI,Data Analyst,75000,CA,CA,M,4
2022,United States of America,Americas,SE,Machine Learning Engineer,214000,US,US,M,7
2022,United States of America,Americas,SE,Machine Learning Engineer,192600,US,US,M,7
2022,United States of America,Americas,SE,Data Architect,266400,US,US,M,7
2022,United States of America,Americas,SE,Data Architect,213120,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,155000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,115000,US,US,M,8
2022,United States of America,Americas,MI,Data Scientist,141300,US,US,M,4
2022,United States of America,Americas,MI,Data Scientist,102100,US,US,M,5
2022,United States of America,Americas,SE,Data Analyst,115934,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,81666,US,US,M,6
2022,United States of America,Americas,MI,Data Engineer,206699,US,US,M,3
2022,United States of America,Americas,MI,Data Engineer,99100,US,US,M,3
2022,United States of America,Americas,SE,Data Engineer,130000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,110500,US,US,M,7
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Analyst,61566,GB,GB,M,5
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Analyst,43096,GB,GB,M,4
2022,United States of America,Americas,SE,Data Analyst,80000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,60000,US,US,M,8
2022,United States of America,Americas,SE,Data Architect,192564,US,US,M,6
2022,United States of America,Americas,SE,Data Architect,144854,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,230000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,150000,US,US,M,7
2022,United States of America,Americas,SE,Data Analytics Manager,150260,US,US,M,6
2022,United States of America,Americas,SE,Data Analytics Manager,109280,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,170000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,150000,US,US,M,8
2022,United States of America,Americas,MI,Data Scientist,160000,US,US,M,3
2022,United States of America,Americas,MI,Data Scientist,130000,US,US,M,5
2022,Canada,Americas,EN,Data Analyst,67000,CA,CA,M,2
2022,Canada,Americas,EN,Data Analyst,52000,CA,CA,M,2
2022,United States of America,Americas,SE,Data Engineer,154000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,126000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,129000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,99000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,210000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,210000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,210000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,100000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,69000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,210000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,150075,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,110925,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,100000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,25000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,126500,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,106260,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,220110,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,160080,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,105000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,100000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,170000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,135000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,230000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,8
2022,United States of America,Americas,MI,Data Analyst,135000,US,US,M,3
2022,United States of America,Americas,MI,Data Analyst,50000,US,US,M,5
2022,United States of America,Americas,SE,Data Scientist,220000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,8
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,172386,GB,GB,M,5
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,86193,GB,GB,M,3
2022,United States of America,Americas,SE,Machine Learning Engineer,220000,US,US,M,8
2022,United States of America,Americas,SE,Machine Learning Engineer,120000,US,US,M,7
2022,United States of America,Americas,MI,Data Scientist,200000,US,US,M,3
2022,United States of America,Americas,MI,Data Scientist,120000,US,US,M,4
2022,United Arab Emirates,Asia,SE,Machine Learning Engineer,120000,AE,AE,S,7
2022,United Arab Emirates,Asia,SE,Machine Learning Engineer,65000,AE,AE,S,7
2022,United States of America,Americas,EX,Data Engineer,324000,US,US,M,9
2022,United States of America,Americas,EX,Data Engineer,216000,US,US,M,9
2022,United States of America,Americas,SE,Data Engineer,210000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,100000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,185100,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,104890,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,105000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,80000,US,US,M,7
2022,Canada,Americas,MI,Machine Learning Developer,76814,CA,CA,M,4
2020,Canada,Americas,SE,Machine Learning Manager,117104,CA,CA,L,7
2022,Canada,Americas,EX,Director of Data Science,192037,CA,CA,L,9
2022,United States of America,Americas,MI,Machine Learning Engineer,120000,US,US,S,3
2022,India,Asia,MI,Business Data Analyst,17805,IN,IN,M,4
2022,India,Asia,MI,Data Scientist,30523,IN,IN,L,3
2022,Portugal,Europe,MI,Machine Learning Infrastructure Engineer,55685,PT,PT,L,5
2022,Germany,Europe,MI,Data Engineer,52533,DE,DE,L,3
2022,India,Asia,EN,Data Scientist,17805,IN,IN,M,1
2022,"Bolivia, Plurinational State of",Americas,MI,Applied Machine Learning Scientist,75000,BO,US,L,4
2022,United States of America,Americas,MI,Applied Data Scientist,157000,US,US,L,4
2022,Canada,Americas,MI,Business Data Analyst,69133,CA,CA,L,5
2022,United States of America,Americas,EN,Data Engineer,65000,US,US,S,2
2022,Ireland,Europe,SE,Machine Learning Engineer,68293,IE,IE,S,7
2021,United States of America,Americas,MI,Data Scientist,109000,US,US,L,3
2022,Canada,Americas,MI,Data Scientist,67597,CA,CA,M,4
2022,Portugal,Europe,EN,Computer Vision Engineer,10000,PT,LU,M,2
2022,Greece,Europe,MI,Data Analyst,20000,GR,GR,S,4
2021,Slovenia,Europe,SE,Head of Data,102839,SI,SI,L,6
2022,Malaysia,Asia,SE,Head of Data,200000,MY,US,M,8
2022,Canada,Americas,EN,Data Scientist,51081,CA,CA,L,1
2022,United States of America,Americas,MI,Data Scientist,78000,US,US,M,3
2022,United States of America,Americas,SE,Data Engineer,135000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,115000,US,US,M,7
2022,Australia,Oceania,MI,Machine Learning Engineer,83864,AU,AU,L,5
2022,Japan,Asia,EN,Data Scientist,40000,JP,MY,L,1
2022,Estonia,Europe,MI,Head of Data,31520,EE,EE,S,5
2022,"Netherlands, Kingdom of the",Europe,SE,Machine Learning Engineer,59888,NL,NL,L,7
2020,Pakistan,Asia,EN,Data Engineer,54742,PK,DE,L,2
2022,France,Europe,SE,Research Scientist,89306,FR,FR,L,7
2022,Australia,Oceania,EN,Data Scientist,83171,AU,AU,M,1
2022,United States of America,Americas,SE,Data Scientist,165000,US,US,M,8
2022,United States of America,Americas,MI,Machine Learning Scientist,153000,US,US,M,4
2022,Brazil,Americas,SE,Data Scientist,100000,BR,US,M,8
2022,Canada,Americas,SE,Machine Learning Developer,76814,CA,CA,M,8
2022,Poland,Europe,MI,Data Scientist,33609,PL,PL,L,4
2022,Canada,Americas,MI,Principal Data Analyst,75000,CA,CA,S,5
2020,Honduras,Americas,MI,Product Data Analyst,20000,HN,HN,S,4
2022,Tunisia,Africa,EN,Applied Machine Learning Scientist,30469,TN,CZ,M,1
